"3478","0","1","Morristown","MOR","233"
"3479","0","1","Moses Point","MOS","233"
"3480","0","1","Minot","MOT","233"
"3481","0","1","Mountain Village","MOU","233"
"3482","0","1","Moranbah","MOV","13"
"3483","0","1","Moscow","MOW","191"
"3484","0","1","Moorea","MOZ","175"
"3485","0","1","Mpache","MPA","160"
"3486","0","1","Caticlan","MPH","177"
"3487","0","1","Mokpo","MPK","122"
"3488","0","1","Montpellier","MPL","75"
"3489","0","1","Maputo","MPM","159"
"3490","0","1","Mount Pleasant","MPN","72"
"3491","0","1","Mt Pocono","MPO","233"
"3492","0","1","Maan","MPQ","113"
"3493","0","1","McPherson","MPR","233"
"3494","0","1","Mount Pleasant","MPS","233"
"3495","0","1","Montpelier","MPV","233"
"3496","0","1","Mariupol","MPW","230"
"3497","0","1","Macomb","MQB","233"
"3498","0","1","Magnitogorsk","MQF","191"
"3499","0","1","San Matias","MQK","29"
"3500","0","1","Mildura","MQL","13"
"3501","0","1","Mardin","MQM","225"
"3502","0","1","Mo I Rana","MQN","167"
"3503","0","1","Moundou","MQQ","215"
"3504","0","1","Mustique","MQS","60"
"3505","0","1","Marquette","MQT","233"
"3506","0","1","Makale","MQX","69"
"3507","0","1","Smyrna","MQY","233"
"3508","0","1","Margaret River","MQZ","13"
"3509","0","1","Misurata","MRA","136"
"3510","0","1","Martinsburg","MRB","233"
"3511","0","1","Columbia","MRC","233"
"3512","0","1","Merida","MRD","238"
"3513","0","1","Mara Lodges","MRE","115"
"3514","0","1","Mareeba","MRG","13"
"3515","0","1","Marco Island","MRK","233"
"3516","0","1","Manare","MRM","176"
"3517","0","1","Masterton","MRO","171"
"3518","0","1","Marseille","MRS","75"
"3519","0","1","Mauritius","MRU","154"
"3520","0","1","Mineralnye Vody","MRV","191"
"3521","0","1","Maribo","MRW","59"
"3522","0","1","Monterey","MRY","233"
"3523","0","1","Moree","MRZ","13"
"3524","0","1","Marigot St Martin","MSB","87"
"3525","0","1","Mesa","MSC","233"
"3526","0","1","Manston","MSE","77"
"3527","0","1","Matsaile","MSG","132"
"3528","0","1","Masirah","MSH","172"
"3529","0","1","Misawa","MSJ","114"
"3530","0","1","Muscle Shoals","MSL","233"
"3531","0","1","Madison","MSN","233"
"3532","0","1","Missoula","MSO","233"
"3533","0","1","Minneapolis","MSP","233"
"3534","0","1","Minsk","MSQ","36"
"3535","0","1","Mus Tr","MSR","225"
"3536","0","1","Massena","MSS","233"
"3537","0","1","Maastricht","MST","166"
"3538","0","1","Maseru","MSU","132"
"3539","0","1","Monticello","MSV","233"
"3540","0","1","Massawa","MSW","67"
"3541","0","1","Mossendjo","MSX","42"
"3542","0","1","New Orleans","MSY","233"
"3543","0","1","Namibe","MSZ","8"
"3544","0","1","Matamata","MTA","171"
"3545","0","1","MT CLEMENS","MTC","233"
"3546","0","1","Marathon","MTH","233"
"3547","0","1","Mosteiros","MTI","52"
"3548","0","1","Montrose","MTJ","233"
"3549","0","1","Makin Island","MTK","118"
"3550","0","1","Maitland","MTL","13"
"3551","0","1","Metlakatla","MTM","233"
"3552","0","1","Mattoon","MTO","233"
"3553","0","1","Montauk","MTP","233"
"3554","0","1","Monteria","MTR","49"
"3555","0","1","Manzini","MTS","213"
"3556","0","1","Minatitlan","MTT","157"
"3557","0","1","Mota Lava","MTV","242"
"3558","0","1","Manitowoc","MTW","233"
"3559","0","1","Monterrey","MTY","157"
"3560","0","1","Masada","MTZ","103"
"3561","0","1","Munda","MUA","194"
"3562","0","1","Maun","MUB","35"
"3563","0","1","Munich","MUC","57"
"3564","0","1","Kamuela","MUE","233"
"3565","0","1","Muting","MUF","101"
"3566","0","1","Mauke Island","MUK","45"
"3567","0","1","Maturin","MUN","238"
"3568","0","1","Mountain Home","MUO","233"
"3569","0","1","Mulga Park","MUP","13"
"3570","0","1","Marudi","MUR","158"
"3571","0","1","Muscatine","MUT","233"
"3572","0","1","Mount Union","MUU","233"
"3573","0","1","Multan","MUX","178"
"3574","0","1","Musoma","MUZ","229"
"3575","0","1","Franceville Mvengue","MVB","76"
"3576","0","1","Monroeville","MVC","233"
"3577","0","1","Montevideo","MVD","234"
"3578","0","1","Mossoro","MVF","31"
"3579","0","1","Mulka","MVK","13"
"3580","0","1","Stowe","MVL","233"
"3581","0","1","Monument Valley","MVM","233"
"3582","0","1","Mt Vernon","MVN","233"
"3583","0","1","Mitu","MVP","49"
"3584","0","1","Mogilev","MVQ","36"
"3585","0","1","Maroua","MVR","47"
"3586","0","1","Mataiva","MVT","175"
"3587","0","1","Megeve","MVV","75"
"3588","0","1","Mount Vernon","MVW","233"
"3589","0","1","Minvoul","MVX","76"
"3590","0","1","Martha S Vineyard","MVY","233"
"3591","0","1","Masvingo","MVZ","249"
"3592","0","1","Marion","MWA","233"
"3593","0","1","Mianwali","MWD","178"
"3594","0","1","Merowe","MWE","196"
"3595","0","1","Maewo","MWF","242"
"3596","0","1","Moses Lake","MWH","233"
"3597","0","1","MINERAL WELLS","MWL","233"
"3598","0","1","Middletown","MWO","233"
"3599","0","1","Magwe","MWQ","146"
"3600","0","1","Mount Wilson","MWS","233"
"3601","0","1","Moolawatana","MWT","13"
"3602","0","1","Mussau","MWU","176"
"3603","0","1","MOUSCRON","MWW","20"
"3604","0","1","Miranda Downs","MWY","13"
"3605","0","1","Mwanza","MWZ","229"
"3606","0","1","Manila","MXA","233"
"3607","0","1","Monticello","MXC","233"
"3608","0","1","Marlborough","MXG","233"
"3609","0","1","Mexicali","MXL","157"
"3610","0","1","Morombe","MXM","142"
"3611","0","1","Morlaix","MXN","75"
"3612","0","1","Maota","MXS","244"
"3613","0","1","Mora","MXX","197"
"3614","0","1","Mccarthy","MXY","233"
"3615","0","1","Meixian","MXZ","48"
"3616","0","1","Moruya","MYA","13"
"3617","0","1","Maracay","MYC","238"
"3618","0","1","Malindi","MYD","115"
"3619","0","1","Miyakejima","MYE","114"
"3620","0","1","Mayaguana","MYG","32"
"3621","0","1","Marble Canyon","MYH","233"
"3622","0","1","Murray Island","MYI","13"
"3623","0","1","Matsuyama","MYJ","114"
"3624","0","1","May Creek","MYK","233"
"3625","0","1","Mccall","MYL","233"
"3626","0","1","Mary","MYP","222"
"3627","0","1","Mysore","MYQ","105"
"3628","0","1","Myrtle Beach","MYR","233"
"3629","0","1","Moyale","MYS","69"
"3630","0","1","Myitkyina","MYT","146"
"3631","0","1","Mekoryuk","MYU","233"
"3632","0","1","Marysville","MYV","233"
"3633","0","1","Mtwara","MYW","229"
"3634","0","1","Menyamya","MYX","176"
"3635","0","1","Miri","MYY","158"
"3636","0","1","Mitzic","MZC","76"
"3637","0","1","Mzamba","MZF","247"
"3638","0","1","Makung","MZG","228"
"3639","0","1","Mopti","MZI","145"
"3640","0","1","Marana","MZJ","233"
"3641","0","1","Marakai","MZK","118"
"3642","0","1","Manizales","MZL","49"
"3643","0","1","Metz","MZM","75"
"3644","0","1","Manzanillo","MZO","51"
"3645","0","1","Mazar I Sharif","MZR","3"
"3646","0","1","Mazatlan","MZT","157"
"3647","0","1","Muzzafarpu","MZU","105"
"3648","0","1","Mulu","MZV","158"
"3649","0","1","Masslo","MZX","69"
"3650","0","1","Mossel Bay","MZY","247"
"3651","0","1","Marion","MZZ","233"
"3652","0","1","Narrabri","NAA","13"
"3653","0","1","Naracoorte","NAC","13"
"3654","0","1","Nagpur","NAG","105"
"3655","0","1","Naha","NAH","101"
"3656","0","1","Nakhon Ratchasima","NAK","218"
"3657","0","1","Nalchik","NAL","191"
"3658","0","1","Namlea","NAM","101"
"3659","0","1","Nadi","NAN","71"
"3660","0","1","Nanchong","NAO","48"
"3661","0","1","Naples","NAP","110"
"3662","0","1","Nare","NAR","49"
"3663","0","1","Nassau","NAS","32"
"3664","0","1","Natal","NAT","31"
"3665","0","1","Napuka Island","NAU","175"
"3666","0","1","Nevsehir","NAV","225"
"3667","0","1","Narathiwat","NAW","218"
"3668","0","1","Naberevnye Chelny","NBC","191"
"3669","0","1","San Blas","NBL","173"
"3670","0","1","Nairobi","NBO","115"
"3671","0","1","Nambour","NBR","13"
"3672","0","1","Nabire","NBX","101"
"3673","0","1","North Caicos","NCA","214"
"3674","0","1","Nice","NCE","75"
"3675","0","1","Nachingwea","NCH","229"
"3676","0","1","Necocli","NCI","49"
"3677","0","1","Newcastle","NCL","77"
"3678","0","1","Newcastle","NCS","247"
"3679","0","1","Nicoya","NCT","50"
"3680","0","1","Annecy","NCY","75"
"3681","0","1","Bandanaira","NDA","101"
"3682","0","1","Nouadhibou","NDB","151"
"3683","0","1","Nanded","NDC","105"
"3684","0","1","Sumbe","NDD","8"
"3685","0","1","Mandera","NDE","115"
"3686","0","1","Qiqihar","NDG","48"
"3687","0","1","N Djamena","NDJ","215"
"3688","0","1","Namdrik","NDK","143"
"3689","0","1","Ndele","NDL","41"
"3690","0","1","La Palma del Condado","NDO","68"
"3691","0","1","Nador","NDR","137"
"3692","0","1","Runda","NDU","247"
"3693","0","1","Anacostia","NDV","233"
"3694","0","1","Sanday","NDY","77"
"3695","0","1","Nordholz Spieka","NDZ","57"
"3696","0","1","Negril","NEG","112"
"3697","0","1","Nevis","NEV","120"
"3698","0","1","Nefteyugansk","NFG","191"
"3699","0","1","Fallon","NFL","233"
"3700","0","1","Young","NGA","13"
"3701","0","1","Ningbo","NGB","48"
"3702","0","1","North Grand Canyon","NGC","233"
"3703","0","1","Anegada","NGD","239"
"3704","0","1","N Gaoundere","NGE","47"
"3705","0","1","Nagoya","NGO","114"
"3706","0","1","Nagasaki","NGS","114"
"3707","0","1","Alameda","NGZ","233"
"3708","0","1","Nha Trang","NHA","241"
"3709","0","1","Patuxent River","NHK","233"
"3710","0","1","Nuku Hiva","NHV","175"
"3711","0","1","Foley","NHX","233"
"3712","0","1","Brunswick","NHZ","233"
"3713","0","1","Nikolai","NIB","233"
"3714","0","1","Nicosia","NIC","55"
"3715","0","1","Nizunau","NIG","118"
"3716","0","1","Niamey","NIM","162"
"3717","0","1","Ninilchik","NIN","233"
"3718","0","1","Simberi","NIS","176"
"3719","0","1","Niort","NIT","75"
"3720","0","1","Nioro","NIX","145"
"3721","0","1","Atsugi","NJA","114"
"3722","0","1","Nizhnevartovsk","NJC","191"
"3723","0","1","Nouakchott","NKC","151"
"3724","0","1","Nanjing","NKG","48"
"3725","0","1","Nkaus","NKU","132"
"3726","0","1","Nkayi","NKY","42"
"3727","0","1","N Dola","NLA","248"
"3728","0","1","Lemoore","NLC","233"
"3729","0","1","Nuevo Laredo","NLD","157"
"3730","0","1","Darnley Island","NLF","13"
"3731","0","1","Nelson Lagoon","NLG","233"
"3732","0","1","Norfolk Island","NLK","163"
"3733","0","1","Nullagine","NLL","13"
"3734","0","1","Nelspruit","NLP","247"
"3735","0","1","Nikolaev","NLV","230"
"3736","0","1","Daman","NMB","105"
"3737","0","1","Nightmute","NME","233"
"3738","0","1","San Miguel","NMG","173"
"3739","0","1","Santa Ana","NNB","194"
"3740","0","1","Nanning","NNG","48"
"3741","0","1","Naknek","NNK","233"
"3742","0","1","Nondalton","NNL","233"
"3743","0","1","Naryan Mar","NNM","191"
"3744","0","1","Spiddal","NNR","102"
"3745","0","1","Nan Th","NNT","218"
"3746","0","1","Nanyang","NNY","48"
"3747","0","1","Nowra","NOA","13"
"3748","0","1","Nosara Beach","NOB","50"
"3749","0","1","Knock","NOC","102"
"3750","0","1","Nogales","NOG","157"
"3751","0","1","Nojabrxsk","NOJ","191"
"3752","0","1","Nomad River","NOM","176"
"3753","0","1","Nonouti","NON","118"
"3754","0","1","Naoro","NOO","176"
"3755","0","1","Nordfjordur","NOR","109"
"3756","0","1","Nossi Be","NOS","142"
"3757","0","1","Novato","NOT","233"
"3758","0","1","Noumea","NOU","161"
"3759","0","1","Huambo","NOV","8"
"3760","0","1","Novokuznetsk","NOZ","191"
"3761","0","1","Napier Hastings","NPE","171"
"3762","0","1","New Plymouth","NPL","171"
"3763","0","1","Novo Progresso","NPR","31"
"3764","0","1","Newport","NPT","233"
"3765","0","1","Kingsville","NQI","233"
"3766","0","1","Nottingham Uk","NQT","77"
"3767","0","1","Nuqui","NQU","49"
"3768","0","1","Newquay","NQY","77"
"3769","0","1","Narrandera","NRA","13"
"3770","0","1","Crows Landing","NRC","233"
"3771","0","1","Norderney","NRD","57"
"3772","0","1","Norrkoping","NRK","197"
"3773","0","1","North Ronaldsay","NRL","77"
"3774","0","1","Imperial Beach","NRS","233"
"3775","0","1","Noosa","NSA","13"
"3776","0","1","Milton","NSE","233"
"3777","0","1","Norilsk","NSK","191"
"3778","0","1","Norseman","NSM","13"
"3779","0","1","Nelson","NSN","171"
"3780","0","1","Scone","NSO","13"
"3781","0","1","Nakhon Si Thammarat","NST","218"
"3782","0","1","Noosaville","NSV","13"
"3783","0","1","NORTH SEYMOUR (GALAPAGOS)","NSY","63"
"3784","0","1","Notodden","NTB","167"
"3785","0","1","Port Hueneme","NTD","233"
"3786","0","1","Nantes","NTE","75"
"3787","0","1","Nantong","NTG","48"
"3788","0","1","Bintuni","NTI","101"
"3789","0","1","Newcastle","NTL","13"
"3790","0","1","Normanton","NTN","13"
"3791","0","1","Santo Antao","NTO","52"
"3792","0","1","Niuatoputapu","NTT","224"
"3793","0","1","Sun City","NTY","247"
"3794","0","1","Nuremberg","NUE","57"
"3795","0","1","Nuiqsut","NUI","233"
"3796","0","1","Nukutavake","NUK","175"
"3797","0","1","Nulato","NUL","233"
"3798","0","1","Nunapitchuk","NUP","233"
"3799","0","1","Mountain View","NUQ","233"
"3800","0","1","Nullarbor","NUR","13"
"3801","0","1","Norsup","NUS","242"
"3802","0","1","Whidbey Island","NUW","233"
"3803","0","1","Novy Urengoy","NUX","191"
"3804","0","1","Neiva","NVA","49"
"3805","0","1","Nevada","NVD","233"
"3806","0","1","Navoi","NVI","235"
"3807","0","1","Narvik","NVK","167"
"3808","0","1","Beckwourth","NVN","233"
"3809","0","1","Novgorod","NVR","191"
"3810","0","1","Nevers","NVS","75"
"3811","0","1","Navegantes","NVT","31"
"3812","0","1","Moheli","NWA","119"
"3813","0","1","Norwich","NWI","77"
"3814","0","1","Nowata","NWT","176"
"3815","0","1","New York","NYC","233"
"3816","0","1","Nyeri","NYE","115"
"3817","0","1","Sunyani","NYI","82"
"3818","0","1","Nanyuki","NYK","115"
"3819","0","1","Nyngan","NYN","13"
"3820","0","1","Nyaung","NYU","146"
"3821","0","1","Orange","OAG","13"
"3822","0","1","Jacksonville","OAJ","233"
"3823","0","1","Oakland","OAK","233"
"3824","0","1","Cacoal","OAL","31"
"3825","0","1","Oamaru","OAM","171"
"3826","0","1","Oaxaca","OAX","157"
"3827","0","1","Okeechobee","OBE","233"
"3828","0","1","Oberpfaffenhofen","OBF","57"
"3829","0","1","Zoersel","OBL","20"
"3830","0","1","Morobe","OBM","176"
"3831","0","1","Oban","OBN","77"
"3832","0","1","Obihiro","OBO","114"
"3833","0","1","Aubenas","OBS","75"
"3834","0","1","Kobuk","OBU","233"
"3835","0","1","Ocean Reef","OCA","233"
"3836","0","1","Coca","OCC","63"
"3837","0","1","Ocean City","OCE","233"
"3838","0","1","Ocala","OCF","233"
"3839","0","1","Nacogdoches","OCH","233"
"3840","0","1","Oceanic","OCI","233"
"3841","0","1","Ocho Rios","OCJ","112"
"3842","0","1","Oceanside","OCN","233"
"3843","0","1","Ocana","OCV","49"
"3844","0","1","Cordoba","ODB","68"
"3845","0","1","Odense","ODE","59"
"3846","0","1","Cordillo Downs","ODL","13"
"3847","0","1","OAKLAND","ODM","233"
"3848","0","1","Long Seridan","ODN","158"
"3849","0","1","Odessa","ODS","230"
"3850","0","1","Oak Harbor","ODW","233"
"3851","0","1","Vincennes","OEA","233"
"3852","0","1","Ornskoldsvik","OER","197"
"3853","0","1","Olafsfjordur","OFJ","109"
"3854","0","1","Norfolk","OFK","233"
"3855","0","1","Ogallala","OGA","233"
"3856","0","1","Ogden","OGD","233"
"3857","0","1","Kahului","OGG","233"
"3858","0","1","Yonaguni","OGN","114"
"3859","0","1","Ogdensburg","OGS","233"
"3860","0","1","Ouargla","OGX","62"
"3861","0","1","Ohrid","OHD","144"
"3862","0","1","Oshakati","OHI","160"
"3863","0","1","Kohat","OHT","178"
"3864","0","1","Ourilandia","OIA","31"
"3865","0","1","Oshima","OIM","114"
"3866","0","1","Okushiri","OIR","114"
"3867","0","1","Oita","OIT","114"
"3868","0","1","Okinawa","OKA","114"
"3869","0","1","Oklahoma City","OKC","233"
"3870","0","1","Okino Erabu","OKE","114"
"3871","0","1","Okoyo","OKG","42"
"3872","0","1","Oki Island","OKI","114"
"3873","0","1","Okayama","OKJ","114"
"3874","0","1","Kokomo","OKK","233"
"3875","0","1","Oksibil","OKL","101"
"3876","0","1","Okondja","OKN","76"
"3877","0","1","Oksapmin","OKP","176"
"3878","0","1","Okaba","OKQ","101"
"3879","0","1","Yorke Island","OKR","13"
"3880","0","1","Oakey","OKY","13"
"3881","0","1","Orland","OLA","167"
"3882","0","1","Olbia","OLB","110"
"3883","0","1","Wolf Point","OLF","233"
"3884","0","1","Old Harbor","OLH","233"
"3885","0","1","Olafsvik","OLI","109"
"3886","0","1","Fuerte Olimpo","OLK","186"
"3887","0","1","Olympia","OLM","233"
"3888","0","1","Olomouc","OLO","56"
"3889","0","1","Olympic Dam","OLP","13"
"3890","0","1","Nogales","OLS","233"
"3891","0","1","Columbus","OLU","233"
"3892","0","1","Omaha","OMA","233"
"3893","0","1","Omboue","OMB","76"
"3894","0","1","Oranjemund","OMD","160"
"3895","0","1","Nome","OME","233"
"3896","0","1","Urmieh","OMH","108"
"3897","0","1","Mostar","OMO","17"
"3898","0","1","Oradea","OMR","189"
"3899","0","1","Omsk","OMS","191"
"3900","0","1","Winona","ONA","233"
"3901","0","1","Ononge","ONB","176"
"3902","0","1","Ondangwa","OND","160"
"3903","0","1","Mornington","ONG","13"
"3904","0","1","Oneonta","ONH","233"
"3905","0","1","Moanamani","ONI","101"
"3906","0","1","Odate Noshiro","ONJ","114"
"3907","0","1","Socorro","ONM","233"
"3908","0","1","Ontario","ONO","233"
"3909","0","1","Newport","ONP","233"
"3910","0","1","Zonguldak","ONQ","225"
"3911","0","1","Onslow","ONS","13"
"3912","0","1","Ontario","ONT","233"
"3913","0","1","Colon","ONX","173"
"3914","0","1","Toksook Bay","OOK","233"
"3915","0","1","Gold Coast","OOL","13"
"3916","0","1","Cooma","OOM","13"
"3917","0","1","Onotoa","OOT","118"
"3918","0","1","Kopasker","OPA","109"
"3919","0","1","Open Bay","OPB","176"
"3920","0","1","Porto","OPO","184"
"3921","0","1","Sinop","OPS","31"
"3922","0","1","Balimo","OPU","176"
"3923","0","1","Orebro Bofors","ORB","197"
"3924","0","1","Orleans","ORE","75"
"3925","0","1","Norfolk","ORF","233"
"3926","0","1","Worcester","ORH","233"
"3927","0","1","Port Lions","ORI","233"
"3928","0","1","Cork","ORK","102"
"3929","0","1","Orlando","ORL","233"
"3930","0","1","Northampton","ORM","77"
"3931","0","1","Oran","ORN","62"
"3932","0","1","Norwalk","ORQ","233"
"3933","0","1","Orpheus Island","ORS","13"
"3934","0","1","Northway","ORT","233"
"3935","0","1","Noorvik","ORV","233"
"3936","0","1","Osaka","OSA","114"
"3937","0","1","Osage Beach","OSB","233"
"3938","0","1","Ostersund","OSD","197"
"3939","0","1","Oshkosh","OSH","233"
"3940","0","1","Osijek","OSI","98"
"3941","0","1","Oskarshamn","OSK","197"
"3942","0","1","Oslo","OSL","167"
"3943","0","1","Mosul","OSM","107"
"3944","0","1","Slupsk","OSP","179"
"3945","0","1","Ostrava","OSR","56"
"3946","0","1","Ostende","OST","20"
"3947","0","1","Namsos","OSY","167"
"3948","0","1","Koszalin","OSZ","179"
"3949","0","1","Contadora","OTD","173"
"3950","0","1","Worthington","OTG","233"
"3951","0","1","North Bend","OTH","233"
"3952","0","1","Morotai Island","OTI","101"
"3953","0","1","Ottumwa","OTM","233"
"3954","0","1","Coto 47","OTR","50"
"3955","0","1","Ancortes","OTS","233"
"3956","0","1","Cotriguacu","OTT","31"
"3957","0","1","Otu Co","OTU","49"
"3958","0","1","Kotzebue","OTZ","233"
"3959","0","1","Ouagadougou","OUA","21"
"3960","0","1","Oujda","OUD","137"
"3961","0","1","Ouesso","OUE","42"
"3962","0","1","Oudtshoorn","OUH","247"
"3963","0","1","Oulu","OUL","70"
"3964","0","1","Batouri","OUR","47"
"3965","0","1","Ourinhos","OUS","31"
"3966","0","1","Zouerate","OUZ","151"
"3967","0","1","Bekily","OVA","142"
"3968","0","1","Novosibirsk","OVB","191"
"3969","0","1","Asturias","OVD","68"
"3970","0","1","OROVILLE","OVE","233"
"3971","0","1","Owatonna","OWA","233"
"3972","0","1","Owensboro","OWB","233"
"3973","0","1","Norwood","OWD","233"
"3974","0","1","Bissau","OXB","93"
"3975","0","1","Oxford","OXC","233"
"3976","0","1","Oxford","OXF","77"
"3977","0","1","Oxnard","OXR","233"
"3978","0","1","Oyem","OYE","76"
"3979","0","1","Ozamis City","OZC","177"
"3980","0","1","Zaporozhe","OZH","230"
"3981","0","1","Bobadilla","OZI","68"
"3982","0","1","Moron","OZP","68"
"3983","0","1","OZARK","OZR","233"
"3984","0","1","Montilla","OZU","68"
"3985","0","1","Ourzazate","OZZ","137"
"3986","0","1","Bilaspur","PAB","105"
"3987","0","1","Paderborn","PAD","57"
"3988","0","1","Everett","PAE","233"
"3989","0","1","Paducah","PAH","233"
"3990","0","1","Pattani","PAN","218"
"3991","0","1","Palo Alto","PAO","233"
"3992","0","1","Port Au Prince","PAP","99"
"3993","0","1","Palmer","PAQ","233"
"3994","0","1","Paris","PAR","75"
"3995","0","1","Paros","PAS","89"
"3996","0","1","Patna","PAT","105"
"3997","0","1","Paulo Afonso","PAV","31"
"3998","0","1","Pambwa","PAW","176"
"3999","0","1","Pamol","PAY","158"
"4000","0","1","Poza Rica","PAZ","157"
"4001","0","1","Paranaiba","PBB","31"
"4002","0","1","Puebla","PBC","157"
"4003","0","1","Porbandar","PBD","105"
"4004","0","1","Puerto Berrio","PBE","49"
"4005","0","1","Pine Bluff","PBF","233"
"4006","0","1","Plattsburgh","PBG","233"
"4007","0","1","Paro","PBH","33"
"4008","0","1","West Palm Beach","PBI","233"
"4009","0","1","Pack Creek","PBK","233"
"4010","0","1","Puerto Cabello","PBL","238"
"4011","0","1","Paramaribo","PBM","207"
"4012","0","1","Paraburdoo","PBO","13"
"4013","0","1","Puerto Barrios","PBR","91"
"4014","0","1","Patong Beach","PBS","218"
"4015","0","1","Plettenberg Bay","PBZ","247"
"4016","0","1","Portage Creek","PCA","233"
"4017","0","1","Prairie Du Chien","PCD","233"
"4018","0","1","Painter Creek","PCE","233"
"4019","0","1","Palacios","PCH","97"
"4020","0","1","Puerto La Victoria","PCJ","186"
"4021","0","1","Porcupine Creek","PCK","233"
"4022","0","1","Pucallpa","PCL","174"
"4023","0","1","Playa Del Carmen","PCM","157"
"4024","0","1","Picton","PCN","171"
"4025","0","1","Puerto Carreno","PCR","49"
"4026","0","1","Princeton","PCT","233"
"4027","0","1","Puerto Inirida","PDA","49"
"4028","0","1","Pedro Bay","PDB","233"
"4029","0","1","Pandie Pandie","PDE","13"
"4030","0","1","Padang","PDG","101"
"4031","0","1","Ponta Delgada","PDL","184"
"4032","0","1","Punta Del Este","PDP","234"
"4033","0","1","Piedras Negras","PDS","157"
"4034","0","1","Pendleton","PDT","233"
"4035","0","1","Paysandu","PDU","234"
"4036","0","1","Plovdiv","PDV","22"
"4037","0","1","Portland","PDX","233"
"4038","0","1","Penneshaw","PEA","13"
"4039","0","1","Pelican","PEC","233"
"4040","0","1","Pardubice","PED","56"
"4041","0","1","Perm","PEE","191"
"4042","0","1","Peenemuende","PEF","57"
"4043","0","1","Perugia","PEG","110"
"4044","0","1","Pereira","PEI","49"
"4045","0","1","Peschiei","PEJ","110"
"4046","0","1","Pelaneng","PEL","132"
"4047","0","1","Puerto Maldonado","PEM","174"
"4048","0","1","Penang","PEN","158"
"4049","0","1","PECOS","PEQ","233"
"4050","0","1","Perth","PER","13"
"4051","0","1","Petrozavodsk","PES","191"
"4052","0","1","Pelotas","PET","31"
"4053","0","1","Pecs","PEV","100"
"4054","0","1","Peshawar","PEW","178"
"4055","0","1","Penza","PEZ","191"
"4056","0","1","Passo Fundo","PFB","31"
"4057","0","1","Port Frederick","PFD","233"
"4058","0","1","Patreksfjordur","PFJ","109"
"4059","0","1","Panama City","PFN","233"
"4060","0","1","Paphos","PFO","55"
"4061","0","1","Page","PGA","233"
"4062","0","1","Punta Gorda","PGD","233"
"4063","0","1","Perpignan","PGF","75"
"4064","0","1","Pantnagar","PGH","105"
"4065","0","1","Pangkalpinang","PGK","101"
"4066","0","1","Pascagoula","PGL","233"
"4067","0","1","Port Graham","PGM","233"
"4068","0","1","Pagosa Springs","PGO","233"
"4069","0","1","Paragould","PGR","233"
"4070","0","1","Peach Springs","PGS","233"
"4071","0","1","Greenville","PGV","233"
"4072","0","1","Perigueux","PGX","75"
"4073","0","1","Ponta Grossa","PGZ","31"
"4074","0","1","Parnaiba","PHB","31"
"4075","0","1","Port Harcourt","PHC","164"
"4076","0","1","Port Hedland","PHE","13"
"4077","0","1","Newport News","PHF","233"
"4078","0","1","Phan Thiet","PHH","241"
"4079","0","1","Pahokee","PHK","233"
"4080","0","1","Philadelphia","PHL","233"
"4081","0","1","Boeblingen","PHM","57"
"4082","0","1","Port Huron","PHN","233"
"4083","0","1","Point Hope","PHO","233"
"4084","0","1","Pacific Harbour","PHR","71"
"4085","0","1","Phitsanulok","PHS","218"
"4086","0","1","Paris","PHT","233"
"4087","0","1","Phalaborwa","PHW","247"
"4088","0","1","Phoenix","PHX","233"
"4089","0","1","Peoria","PIA","233"
"4090","0","1","Pocatello","PIH","233"
"4091","0","1","Parintins","PIN","31"
"4092","0","1","Pisco","PIO","174"
"4093","0","1","Pilot Point","PIP","233"
"4094","0","1","Pierre","PIR","233"
"4095","0","1","Poitiers","PIS","75"
"4096","0","1","Pittsburgh","PIT","233"
"4097","0","1","Piura","PIU","174"
"4098","0","1","Pikwitonei","PIW","38"
"4099","0","1","Pico Island","PIX","184"
"4100","0","1","Point Lay","PIZ","233"
"4101","0","1","Pajala","PJA","197"
"4102","0","1","Payson","PJB","233"
"4103","0","1","Panjgur","PJG","178"
"4104","0","1","Puerto Juarez","PJZ","157"
"4105","0","1","Napaskiak","PKA","233"
"4106","0","1","Parkersburg","PKB","233"
"4107","0","1","Petropavlovsk Kamchatskiy","PKC","191"
"4108","0","1","Park Rapids","PKD","233"
"4109","0","1","Parkes","PKE","13"
"4110","0","1","Pangkor","PKG","158"
"4111","0","1","Portoheli","PKH","89"
"4112","0","1","Playa Grande","PKJ","91"
"4113","0","1","Pangkalanbun","PKN","101"
"4114","0","1","Pukapuka","PKP","175"
"4115","0","1","Pokhara","PKR","168"
"4116","0","1","Pekanbaru","PKU","101"
"4117","0","1","Pskov","PKV","191"
"4118","0","1","Selebi Phikwe","PKW","35"
"4119","0","1","Palangkaraya","PKY","101"
"4120","0","1","Pakse","PKZ","126"
"4121","0","1","Planeta Rica","PLC","49"
"4122","0","1","Playa Samara","PLD","50"
"4123","0","1","La Plagne","PLG","75"
"4124","0","1","Plymouth","PLH","77"
"4125","0","1","Placencia","PLJ","37"
"4126","0","1","Point Lookout","PLK","233"
"4127","0","1","Palembang","PLM","101"
"4128","0","1","Pellston","PLN","233"
"4129","0","1","Port Lincoln","PLO","13"
"4130","0","1","Palanga","PLQ","133"
"4131","0","1","Pell City","PLR","233"
"4132","0","1","Providenciales","PLS","214"
"4133","0","1","Poltava","PLV","230"
"4134","0","1","Palu","PLW","101"
"4135","0","1","Plymouth","PLY","233"
"4136","0","1","Port Elizabeth","PLZ","247"
